id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,target
318893,A,A,A,C,B,D,A,E,G,I,0.7464837654665009,0.6759418852383311,1.0108289063389937,0.7309792742756431,0.2810715935194929,0.6799331410948811,0.3408769528511766,0.3284926673279726,1.0102969619696311,0.6893440864715629,0.7802990916297343,0.8003032606206407,0.3267513834292621,0.6252139950153043,7.5284297227182
18269,B,A,A,C,B,B,A,E,C,O,0.6878788354583374,0.494567944457276,0.2887894474413835,0.7273271993436662,0.5138008088636994,0.3900578008772416,0.4034124555176553,0.5830901642619988,0.7289625179261922,0.3142642491761402,0.109502122050852,0.4569221500455841,0.3687364087741698,0.3378467982297807,8.314417015427503
428827,B,A,B,C,B,D,A,E,D,I,0.663120721862655,0.6276813956926379,0.1622459416261256,0.2157110803220596,0.7816333274820151,0.5719948799157095,0.4951386229539655,0.3178434028158524,0.7239432284976433,0.488985137472279,0.6954277041089754,0.4363710012877192,-0.0292681970963315,0.8433617564359804,8.611597675371529
218351,A,B,B,C,B,B,A,E,A,I,0.3282031279138619,0.3670180208243691,0.4444566332734601,0.2104211546097392,0.2760980660348334,0.3417499911039953,0.3355256688217025,0.8408519990785848,0.1489287169160833,0.166319530771904,0.3996819971079468,0.4438744685814575,0.6564726241882161,0.2518975450919352,8.115485249042512
28682,B,B,A,C,B,D,A,E,C,L,0.838655027232943,0.259845590127824,0.9364899010058026,0.3592126595687517,0.4996988684954343,0.7261934359664206,0.3492847613001583,0.2051113258455402,0.5685529088233353,0.3118358881647636,0.9292290593881084,0.3229203021882376,0.6810404531582838,0.5029499235125923,8.658195607984927
424642,B,B,A,C,B,D,A,E,G,E,0.5798828602168086,0.6284845306350239,0.3214597043439143,0.3830744414766585,0.2773980182084161,1.0438927490885035,0.5401605764723179,0.6267522961386078,0.1185254889526383,0.7522523958285835,0.9303934204154204,0.3767509057371129,0.3330929639212572,0.4800111071023711,7.000941733830638
169400,A,A,B,A,B,D,A,E,D,F,0.9779212016434384,0.2357872847239721,0.4749685214733797,0.6025462929738471,0.5464983303580746,0.4969742925385323,0.6799103457713069,0.8638347788375518,0.3199378901638951,0.8415395556335035,0.8162745103419452,0.4836809258653644,0.6552081266710781,0.2180117982580436,8.006555372563547
428387,A,A,A,C,B,D,A,E,G,H,0.4153281045647296,0.3040585592924581,0.2865800853213573,0.6925895851785262,0.2863293598486765,0.7511815367688144,0.7846084701233418,0.8666396022342497,0.6264643070215372,0.1214273618706587,0.9202416477085448,0.6963665929311741,0.649367518100756,0.7361852034827615,8.402842401542033
345910,A,A,A,C,B,B,A,E,C,M,0.6638977478182432,0.15898496930354,0.7915349862335767,0.5980123060339226,0.283867994665432,0.5248829267342633,0.284652642634753,0.4792850082421172,0.2842370354175938,0.15651782124281,0.0798395637752869,0.7327533662089161,0.2740654564800978,0.8228988130515014,7.294824265088386
415657,A,B,A,C,B,D,A,E,E,L,0.4356181906006046,0.6246245738300227,0.3652487675583945,0.1629443379989773,0.2861206579760803,0.4157606259106865,0.4305648380122183,0.2679386062498674,0.2819964087574707,0.5911018116859017,0.4735047494118382,0.2348987249376241,0.1685280497371679,0.8352581465075616,7.143479808700008
357932,B,A,A,C,B,D,A,E,E,I,0.5447626180864676,0.628503333962739,0.681965450101756,0.4741551134295671,0.5237390347342286,0.3689505881750841,0.4084198011903364,0.5376376707241952,0.3190756399889519,0.4544216822223048,0.2322344628203419,0.4347784023440169,0.4004426953632279,0.4516925659712391,8.38730503716341
351987,A,A,A,C,B,D,A,E,C,F,0.7978294729178707,0.4295038338275513,0.6602042865082844,0.4982144161459994,0.2854960281624352,0.7691762285899699,0.4693972562227762,0.4778454214609088,0.5564705206570617,0.8071238534808606,0.9361846648133294,0.7548717041176138,0.8126566044547231,0.601362321146048,7.568075667050277
460057,B,B,A,C,B,B,A,E,E,N,0.4176323512516686,0.8174716144530616,0.2767014759856232,0.1458800985475146,0.7840247576115839,0.4209299085283863,0.4544633047827135,0.4667875125454864,0.3439425211069225,0.4475657416641821,0.2147738644439193,0.3901417013176934,0.3666948065373873,0.3264364867326993,7.573846706743554
170546,B,A,A,C,B,D,A,E,G,G,0.7603813255261878,0.125093432408807,0.5781679120756136,0.3270503176802597,0.2793699331814469,0.5162743888862987,0.5490136756423022,0.8608615083014445,1.0184951035710448,0.5541407608562959,0.8168089805892985,0.6283427841773032,0.6559339935034929,0.4317411204198404,9.347460685796422
382661,B,A,A,A,B,D,A,E,C,F,0.4350281016235006,0.4921122951516754,-0.0516899918244382,0.4089819560950793,0.3191462080141856,1.0537460340165443,0.3586129145718658,0.4148899584797425,0.4662906665602346,0.491482265267073,0.9129007473398292,0.6481678541228781,0.7449156149636177,0.3080613073656503,8.452788433875726
208351,A,A,A,C,B,B,A,E,E,M,0.4515908056187654,0.4143370197077352,0.4354349613118249,0.5731380002902055,0.2876243467837413,0.3292270980492203,0.4242446063884266,0.3165435892176482,0.3375641027063129,0.2913407781870104,0.0789099434997173,0.6104297373376465,0.418883895685095,0.6181369061372454,7.6622159079170356
63093,B,A,A,A,B,C,A,E,C,L,0.4114653079596688,0.5610323092624478,0.2512565685506117,0.7006856169856396,0.2764106705253179,0.4184555337605889,0.972882950218448,0.4129464119654645,0.982173475450303,0.4222469513157546,0.7633146729629312,0.4460462598848857,0.844751295684246,0.6183186192200771,7.269911951843888
402408,A,B,A,C,B,B,A,E,A,F,0.465541581649421,-0.0591755692461253,0.6834131989033703,0.221780269248635,0.2868429724516249,0.7790060347342684,0.5022068019180643,0.2356626370257485,0.428221061021145,0.348197201225763,0.4186401382615281,0.5480025294893764,0.414853262314189,0.7601319904656169,8.000634812661383
360275,A,B,B,C,B,B,A,E,C,I,0.4609748623673031,0.6213907070454325,0.6131126892904661,0.4713011806580954,0.3306865812796408,0.454910065212041,0.425022911631049,0.6504111252738407,0.4366069685223776,0.2896333817265142,0.5392214335295249,0.5762164869286894,0.0989602841883992,0.5956148907138624,8.794986527049447
477844,B,A,A,C,B,D,A,E,A,F,0.4791985477387115,0.8151250184629427,0.5316281670958506,0.9176328653604086,0.8807073141825903,0.6418537772961563,0.2987867125807262,0.6497401331638712,0.6259172986900587,0.1476000632320607,1.038890731824293,0.6440346630875813,0.7578713465064145,0.8701938947226722,8.117088247974069
460693,A,A,A,C,B,D,A,E,A,I,0.9884469932952124,0.8716446652281202,-0.0550766129089835,0.945825367507434,0.2807675439592747,0.3281563154711837,0.6214356837745361,0.341608506908124,0.5773451456823319,0.5287071354306088,0.3002560346006152,0.7264088880303355,0.3188619141550946,0.3718073665309371,7.623049585508679
268399,A,B,A,C,B,B,A,E,C,G,0.5076810449447253,0.3106187217902787,0.1634669955176479,0.3975503784782124,0.3316661936632663,0.3575470677897685,0.5854732283621829,0.229341008485968,0.1180630624717906,0.5520110216521572,0.5318975444676509,0.18812690003812,0.3266384496959043,0.1540417277852909,7.974025538224174
199140,B,B,A,C,B,B,A,E,C,I,0.4088359455773628,0.0122224815810869,0.6866197602865132,0.4732528568112837,0.2798327507625375,0.1300352192177448,0.1512692276473916,0.2972397706634799,0.4949175430822187,0.3949750611644814,0.2875129874789483,0.3413557858494977,0.3881398424638981,0.4678787832487928,8.76578685928511
325719,A,B,A,C,B,B,A,E,E,L,0.4027757482640913,0.4938623409899665,0.7378838305249605,0.2867185821280152,0.9452499406310572,0.4121223334714601,0.1835425202191087,0.2166269358828609,0.5626353815881824,0.3993948454665579,0.2593480677744183,0.2739961766334696,0.1903731525496166,0.7714098154435263,7.012523548471887
141516,B,A,A,C,B,B,A,E,C,B,1.0237100251284257,0.3052969501011525,0.5398481287831555,0.4611572073042474,0.2866922543934144,0.9358134006544904,0.4033531958247396,0.6804184706812034,0.6035529118671703,0.491563419072659,0.6978392110291909,0.3100477456522325,0.5242655709626877,0.2524645826139229,7.785522779059189
415536,A,B,A,C,B,B,A,E,E,J,0.4570613268963122,0.3036778017912714,0.7352255048664942,0.7007174873029886,0.8816345771273971,0.3254801581390964,0.7731356648418528,0.5228858165936731,0.3455819790890001,0.3902753136518863,0.3085645121205457,0.0559682154865245,0.5550337152366287,0.2417461038776418,8.500524137646659
359745,A,B,B,C,B,B,A,E,E,B,0.3984989983319004,0.3093862047972926,0.944296614012496,0.5826435648851513,0.7697781731547408,0.0517265200845845,0.2792628018770979,0.6401374689581469,0.2598024144830975,0.418435792362156,0.2867622119841913,0.4073789922538562,0.3301143483081581,0.6166973725440588,8.174401483874487
343326,A,B,A,C,B,B,A,E,C,K,0.4094829442185687,0.6195146447911756,0.492511198850331,0.3007582610712152,0.8142771396713453,0.4310397635175755,0.7608762911988678,0.8705266526249116,0.6051414946869216,0.4568041277215929,0.0495796772032086,0.5053158072634646,0.2751098699260433,0.5313537424455754,7.893207416243546
257274,A,A,A,A,B,D,A,E,A,F,0.9615663284246168,0.6172905503062304,0.219187385097933,0.5296113980221715,0.5072796528850824,0.5919877560008477,0.227470154651641,0.842977669132597,1.0276380381062549,0.7536991290891293,0.8976277992378532,0.5372282340448671,0.8604170535985909,0.4719784366667911,8.114308069163934
93054,B,B,A,C,B,D,A,E,C,F,0.2367983212041466,0.3660278503547018,0.3445542304605073,0.8076373145186783,0.2782341051320709,0.4829900263277384,0.3927784138217895,0.3382513054794794,0.5578251955072919,0.8058650546966394,0.9116385349810608,0.380828719161293,0.4016420675605963,0.8162726034303959,8.110040963398076
377092,A,B,A,A,B,C,A,E,A,H,0.4720487652110065,0.2528255215184563,0.3651175934828445,0.5817553921640775,0.5112998856815014,0.7791134053420115,0.3580839534319647,0.8581711021592725,0.6313315216930655,0.1213699232846772,0.3644574375784416,0.4290977677100789,0.6637469643928591,0.2725541740876428,7.157132514192884
141337,A,B,B,C,B,B,A,E,E,I,0.4145452420208803,-0.0687161502525986,0.6417477572328332,0.5982209593769303,0.5546409571988419,0.3566771704459604,0.5878375523365725,0.3180354020327682,0.5079124352172806,0.1443101756356533,0.0820692906490896,0.4337424471093302,0.2355499881174041,0.4812502791766484,7.8892464291611875
206993,A,A,B,C,B,B,A,G,C,N,0.4577110154871971,0.6233999107864184,0.5877201905920877,0.4744278102781885,0.2748271467196685,0.3453324433995117,0.5044170212608484,0.4892499541283013,0.4878120198797149,0.4152915181699621,0.3349950517937618,0.0568368865376566,0.4341274993834054,0.3317517343400073,7.968897648866484
24088,B,A,A,C,B,D,A,E,A,K,0.7316564686717493,0.3530264327017626,0.317051220211179,0.7582148277334888,0.2749882921297772,0.9733231567890328,0.3189921924504107,0.5763524228178265,0.7027851927105124,0.8170749834323444,0.5106096428011889,0.6239980556907513,0.7194633758132504,0.3817341658783219,8.439482939041959
373584,A,B,A,C,B,B,A,E,C,I,0.4321384313822342,0.4295731263461297,0.4887905483148158,0.4695262348667315,0.2747222877931755,0.6818067945518358,0.3945095276688461,0.2969806216026684,0.1965874629190122,0.4888970750521784,0.387927652391486,0.7683350356907357,0.7569164209585212,0.3406278371509624,9.370187822864214
492813,B,A,A,A,B,B,A,E,C,I,0.4278160390223433,0.4164295062218296,0.2845750269328368,0.5167226326487206,0.4509680828810393,0.0641048737117385,-0.1013935383558763,0.2853864497298267,0.424823909959692,0.171231669931219,0.2115746906900694,0.4409527169021177,0.2584144717667723,0.7785178592630241,9.103016558605418
472612,A,A,A,C,B,D,A,E,A,F,0.6154639147542835,0.7454293986584253,0.0021049334191233,0.7636237804335506,0.287485497560546,0.5880675950514146,0.3831914666561352,0.3786709107314541,0.5632045415974295,0.3644172120252434,0.6984809187198442,0.8837748675664316,0.5043705695659292,0.4037517968485687,7.718174089779875
80040,A,A,A,C,B,D,A,E,A,B,0.8475792475285778,0.6269428859367585,0.2889062198709941,0.4665407095955317,0.2802035910149438,0.5641332478361071,0.8438899356270922,0.8651206479274237,0.8382532216125711,0.7626699647355529,0.6875608274172731,0.939365672944352,0.7823727863444667,0.1713592915005181,9.03150550501548
398313,A,B,A,C,B,B,A,E,C,F,0.5365230208213314,0.614748338964368,0.2602992417959908,0.3702416135190557,0.5431351310870317,0.3339618881848661,0.3122908627845343,0.3596051662415429,0.9337187370269332,0.4911055345380708,0.4149447986472721,0.4910880341086395,0.7086885963625523,0.7841236467848647,7.814548274473168
82630,A,A,A,A,B,D,A,E,A,F,0.9829900287752152,0.4300431967722555,0.3950603520271227,0.7262405583256472,0.2835389595684827,0.8192634006294909,0.5894829114031874,0.3630523366959397,1.0257530901975491,0.8414208236774983,0.7848067596928125,0.3625690799942193,0.972192659376226,0.7737235662315095,8.499772370201132
336188,A,A,A,A,B,D,A,B,A,F,1.0190202923456084,0.2587720592959314,0.1694489823467108,0.6092271089283817,0.2868904403814642,0.9295579957954064,0.3430716173213408,0.8497864456950452,0.9756133266274596,0.8199821637024861,0.7160566378353082,0.6342201571120154,0.954879539230932,0.7662918967145557,7.47029657425878
260648,A,A,A,C,B,D,A,E,A,F,1.0191043290919817,0.2560621790880608,0.1943769531890074,0.7949066135765585,0.2763744474118284,0.8486145599595576,0.3599876174648345,0.8693611115498057,1.0203817949835876,0.8030281911166434,0.8635228716017048,0.9092617872030369,0.6198310254397377,0.4511164635777945,8.252997902816581
73587,A,B,A,C,B,B,A,E,E,F,0.7414592295152911,0.6202893486503357,0.3859164706686252,0.1628026206415449,0.2838001268817621,0.4260579939635512,0.5872987532822206,0.399444717108015,0.8591386541511375,0.6900875644800762,0.0880076412413303,0.3714854768678565,0.6168763808485376,0.3739796360146407,8.462721702157282
342347,B,B,A,C,B,B,A,E,C,G,0.2996916679889858,0.4895845810349425,0.4659472492871992,0.2865398878405979,0.4599971825232646,0.2619001425180918,0.1530048332489212,0.286061885179654,0.3159184226196107,0.3912361980655404,0.1396884583726799,0.293054140940893,0.3301972530648574,0.3589631778687314,9.090040226295494
159982,A,B,A,C,B,D,A,E,C,M,0.5044529834957878,0.3575356575782552,0.7907461600870727,0.43759191261031,0.8102662548640039,0.6611240958168471,-0.1159809039680198,0.3585699075241469,0.5042108721805214,0.6009755734141388,0.2946411991724688,0.2915183529237408,0.5145881642978735,0.8013429979435226,8.29929528756745
243221,A,B,A,A,B,D,A,E,E,F,0.5077001457317921,0.4175961843405295,0.6747962571665781,0.6857684806172223,0.2869725499274879,1.0214460156069674,0.3207223263276026,0.6556152159988433,0.5853654778052984,0.5801952412531489,0.7662774055008994,0.1705131640160466,0.173066060844051,0.6177679089636203,10.378659432075434
34418,A,B,A,C,B,B,A,E,C,L,0.4269460151650591,0.7108601987344337,0.7934313646964724,0.3699322571617577,0.7820820506318721,0.4577796518039236,0.3605130030159821,0.6492554650251972,0.3707085385406035,0.6818752251651921,0.2301717233542978,0.3390544273074647,0.5141791851498131,0.4765051623724764,8.909646497492623
314853,A,B,A,A,B,B,A,E,C,I,0.1054584773471642,0.6209314442588892,0.6727649593478092,0.3996084425236068,0.5311388788299027,0.3051687578635175,0.3927750704254416,0.329751447172883,0.4308331072288918,0.2893803480724639,0.0924461563925616,0.3930802808791543,0.3742441659367775,0.7986878534381585,9.07483956790717
302853,A,B,A,C,A,B,A,E,C,L,0.489682911245257,0.4274410483769816,0.6934559555384828,0.1928735910584544,0.7874186194319549,0.3455653667225305,0.3991047621618769,0.5967239463218487,0.4074802330492772,0.1214438455103778,0.3517871246399615,0.3309146794138138,0.1692570661543896,0.1791266544269197,8.064494127596864
383866,A,B,A,C,B,C,A,E,E,I,0.4332029153482896,0.4298939186121228,0.5790762787871888,0.4432126185558014,1.0214333815984196,0.5968804368856263,0.4138972274987477,0.2606402637686359,0.1571373007933307,0.221586444420213,0.3732327895367257,0.1941772327636913,0.7577323719927378,0.5319189937307895,8.690640395274624
220093,A,B,B,A,B,B,A,E,C,H,0.5578617683350311,0.0748052728516868,1.0200639798851174,0.4558274147777978,0.2746938887037148,0.3351899305766953,0.8643130319445428,0.5272108181257841,-0.2448616601447895,0.2868692841151109,0.2861498513080697,0.3334555421161138,0.3571387710578955,0.2595175372501799,8.801801890611957
156874,A,A,A,C,B,D,A,E,A,F,0.5598452694019613,0.6947502114185988,0.2515807585896773,0.8654893228279648,0.7703962258797709,0.9924519651375308,1.0349344347826808,0.329724851263208,0.5666251181818458,0.8007364123577115,0.4512411656671642,0.4397601393157857,0.7099442112097367,0.8308410528001915,8.522538241750453
46378,A,B,A,C,B,D,A,E,C,F,1.035239038309934,0.5621458453361013,0.130432863823149,0.9341376685817636,0.282545735579615,0.7421451430303824,0.4997065735973306,0.843471335703222,0.7075505776225928,0.7754280706340098,0.9356043456698409,0.795539134334458,0.2015788218751892,0.8086651915216676,8.229056222623127
494820,B,A,A,C,B,B,A,E,C,L,-0.1116459037825987,0.5506692481560647,0.6285777014775643,0.8058130783142736,0.2838310410600924,0.663583659829066,0.7417550233132425,0.3643188098549664,0.830258442782495,0.3939539018488315,0.3739343374549855,0.7168384475329397,0.7801855091135195,0.2674642152712245,8.598314108095693
475587,A,A,A,C,B,C,A,E,E,G,0.9259814875401916,0.8352882702554164,0.4539540318798832,0.3737238670497683,0.2748622661001435,0.5208365525954355,0.5786241160743387,0.5043816256525328,0.3167421153608189,0.6318767716861757,0.6322379238120427,0.1719677549422616,0.4344292069976397,0.4978692733509765,8.380871076876389
39429,B,A,A,C,B,B,A,E,C,F,0.6085778880244456,0.4872653120384457,0.5341957388456262,0.6007786318793654,0.8881931329469576,0.423788851681034,0.3095183987424975,0.7449530774780224,0.3887945963707362,0.1562073478948678,0.6195062964560335,0.3114474197087871,0.3439783144530773,0.8677214267763377,7.612021471118047
160436,A,A,A,C,B,D,A,E,A,K,0.948167756853902,0.3532525228285195,-0.0129265267831807,0.7144361533344992,0.2881813441529968,0.410199821423385,0.6992858615526263,1.0285387209428698,0.914465562486204,0.8236895194551626,0.4131837469247501,0.7234982578419873,0.5934393404003253,0.8342542963812041,8.664533019572076
275130,A,A,A,C,B,D,A,B,A,F,0.9036194369159808,0.420437902646177,0.3081842833622646,0.4669939885429648,0.2873795282708405,0.3123625657077198,0.3368356344588215,0.6550873642697725,0.4560789799338709,0.6930627940467127,0.6304677903427321,0.5246391127854995,0.811392898802353,0.8287449834879503,9.303904330755175
66391,A,B,B,C,B,B,A,E,C,I,0.264580734412327,0.4199108640250375,0.6136103191521666,0.4700383932843457,0.2857220116733487,0.4117447108535008,0.3462962618425558,0.5182732246379971,-0.0381806145276857,0.1240123669158897,0.2458756455204024,0.2750643103313148,0.2560194841490683,0.2800292919292552,8.346718494947151
285472,A,B,A,C,B,D,A,E,C,F,0.6413063167632144,-0.0398742349666906,0.512695596325604,0.421865331791676,0.2832744152405521,0.4726307934559449,0.3133809094438839,0.3976358592112041,0.5937870002110626,0.4851729183515982,0.5088473624259041,0.1852365543933746,0.8548997461326184,0.4817187980421059,8.71181816984402
473299,A,A,A,C,B,B,A,E,C,F,0.4996949591991264,0.5510568983395158,0.6337206183939612,0.28691286499821,0.9861573877425172,0.3956814365748609,0.3423927860661738,0.3180038539877367,0.3431775241577918,0.1381655467468762,0.6293218648925537,0.1150560866095673,0.3471762449408373,0.2821125273481937,9.10182512092811
228331,B,A,A,C,B,B,A,E,C,J,0.0965397769639209,0.3618915874293519,0.9235543699470417,0.3146339650755674,0.6236030593974855,0.4937333173848298,0.3698997864079235,0.3863312531775341,0.5617567848855258,0.2607385198189939,0.9293442099870032,1.0066969584088272,0.3345724951444912,0.7719817351975362,7.230492223128671
130296,B,A,B,C,B,B,A,E,E,G,0.3122417463066343,0.8860240360642837,0.3135666414099092,0.4722300622805939,1.002744688882207,0.2463195293799201,0.3514065029182862,0.3167009026564823,0.2799802788216122,0.2991657870686296,0.6480691936884383,0.106611573294414,0.2349493025238569,0.7598755219050762,7.6572643165555645
115029,A,A,A,C,B,B,A,E,E,I,0.4131622029174053,0.8397429496288671,0.6084098008782152,0.2648602227890001,0.7980611399300659,0.488844040922963,0.5684257655779575,0.6217611459844876,0.347313284575017,0.35043840142675,0.2284745776320383,0.2741785945283691,0.3803406058664769,0.480753002103856,8.16620187591764
73375,A,A,A,C,B,B,A,E,C,I,0.4058836935003756,0.4300974518346095,0.5142821302206341,0.3124208127996029,0.2897827214138892,0.3362550254993478,0.3385239874494781,0.3639566026218754,0.5791993776098361,0.4578373138923939,0.0784597414262466,0.2878779475611474,0.237122705720643,0.3001077505141594,8.709216897117596
312394,A,B,B,C,B,B,A,E,A,K,-0.0562479854963362,0.30149232016273,0.5930685375422869,0.3370195622541966,0.7861221244426763,0.6833062228747936,0.3888897426757125,0.3797267519528068,0.6174611443371609,0.2663644001281261,0.4123935762336533,0.7911578845363378,0.3168315385425393,0.6055979890934942,8.505707470053036
456054,A,B,A,D,B,B,A,E,E,F,0.3134340418346857,0.4844340689399365,0.4970316733911351,0.3519044997127645,0.3264715365233363,0.5869228060702188,0.4368386069806816,0.7043113813390334,0.4837494996881347,0.4367586296637771,0.0916879611398028,0.9372517357380358,0.2201117657716873,0.6029365529012746,9.2955819563139
310235,B,A,A,C,B,D,A,E,A,I,0.5214692578570325,0.8615473238404006,-0.0275604284154837,0.7168853328282426,0.2584481885082934,0.5054524637689622,0.6078132851545036,1.032009503816827,0.8347765632946701,0.4508472578721122,0.7161639664640899,0.8468012065397624,0.6925720456479075,0.4830183831317481,7.772425268046531
240227,A,A,A,C,B,B,A,E,C,A,0.4290443615310324,0.5628320304747545,0.571169420240992,1.0374801285888662,0.3403379985716582,0.5801623068259159,0.5632320227672329,0.4897819238250144,0.2810064403008139,0.410471613481116,0.6507210675339189,0.3226702970857517,0.3038641335861393,0.6127607800086381,7.2008965780336185
219393,B,B,A,A,B,B,A,E,E,I,0.5432973520638986,0.1966761515746115,0.4863505872938756,1.0107440315308676,0.3081608915343082,0.4206556706201771,0.3429739688662442,0.7925376164021688,0.2925787522309745,0.5820055729670246,0.243993074907532,0.4220722281741152,0.2163087931471412,0.4483211990171579,7.838292841879581
157440,A,A,A,C,B,D,A,E,G,H,0.4262474546587903,0.8615878049124863,-0.047208431114994,0.7892143917614611,0.2785488798424699,0.8630895730958488,0.5664016242527258,0.8752935040695188,0.9700355162949792,0.8327614574999537,0.5335230578671509,0.8352909567846348,0.5052438503130698,0.2825677783403304,8.697508235325882
353869,A,B,A,C,B,B,A,E,C,H,0.3377977566734024,0.3076588302570963,0.488891841464537,0.2602441109219588,0.4785394586107413,0.393639054572289,0.3438385713614917,0.2088026588002436,0.3714858784102861,0.3008135704126763,0.2678148620272639,0.1662804780067358,0.1894482958025401,0.8249554426962201,8.299102106381953
265270,A,B,A,C,B,B,A,E,C,F,0.7994109780805165,0.6892450770581896,0.6776531486131196,0.1782207049128738,0.7618821543448153,0.6544319071805909,0.5583878075225817,0.7609459613303803,0.6504052996433441,0.6023198275301829,0.2904867721483457,0.7379193357265879,0.9285814878192272,0.3942320509721655,7.98132246141688
281753,A,A,A,C,B,B,A,E,C,B,0.425604282444318,0.8838662569304275,0.6209255292128149,0.3931818374867269,0.4326533347716665,0.2789598040840843,0.2714955171188764,0.3973975421926304,0.403700443140759,0.3892304637141129,0.9165548808831092,0.1869169314710674,0.5739600155141462,0.5092371957189139,8.474883029077292
455645,B,A,A,C,B,D,B,E,A,F,0.8301027080292783,0.3669411061447113,0.2686938219350743,0.7216614690505736,0.2809536877886874,1.0629724715277655,0.5360203271751854,0.7787182601252117,0.8511358596923492,0.8294236947219654,0.911165497737396,0.9002475438037657,0.6271557950794896,0.3102748590762629,7.984897300815148
315484,B,A,A,C,B,D,A,E,E,E,0.9475007817916344,0.1459659866887008,0.2975321745030215,0.6965932720057328,0.31766052679592,0.666404299939646,0.3781548280760396,0.8849147680474082,0.3545556193855003,0.5357738602279194,0.7597710630358112,0.2712058148421694,0.8117712010540603,0.8698601520536504,8.489068252602284
62659,A,B,A,C,B,B,A,E,C,K,0.5417320254641642,0.2994586754670665,0.5890902657574951,0.1703360766979914,0.6825279360543176,0.3138555869119506,0.3866035575075991,0.2966803323220834,0.2786860619068379,0.1196342468528657,0.7066026897317474,0.3727231536286948,0.3132062389189129,0.395688373644197,8.809757402036755
304144,A,B,A,C,B,B,A,E,E,L,0.6014833703483647,0.4942940415085245,0.5034600196383908,0.1956108999331692,0.2865302283369641,0.0931735816212247,0.7400172212325385,0.3123227066213542,0.287198210614106,0.2906146557035969,0.2987309295102744,0.6664348049086206,0.2733918850391765,0.5858899124390455,8.173026798516428
18006,A,B,A,C,B,D,A,E,E,F,0.6149451315076004,0.483162749289797,0.4941363121087252,0.4655059613983295,0.4962674278604468,0.5880080482052418,0.8220871310322899,0.93188574468299,0.5553193561265253,0.4948847173268182,0.5760317718976246,1.0693578148935727,0.4158968112205181,0.4458113582957833,9.751051713640727
303401,B,B,A,C,B,D,A,E,A,L,0.4124707184510385,0.3107398900956386,0.5768063679642789,0.2818549583115406,0.2656985325298016,0.6430170489185862,-0.1474134641389022,0.5275266499121902,0.3266157447779185,0.8200122346978747,0.6843166471963738,0.5318349026845931,0.9074885791817096,0.4709709750134753,8.327278567949717
390081,B,A,A,C,B,D,A,B,A,F,0.9068120295109529,0.3608449933697058,0.6064786933168803,0.7931198211990066,0.5897963730046878,0.5703562367853818,0.5616022052178633,0.7744232765879873,1.009566828724466,0.8370538430191565,0.8432485863039351,0.6497786668744227,0.6484159476704862,0.8298500358129561,8.759707807897048
407879,A,A,B,C,B,B,A,E,C,G,0.5571813872530399,0.3059419572215413,0.4906451143892708,0.5779275237198167,0.3017612795179966,0.572872651689978,0.7699243269608814,0.3505254031526008,0.3834725020915547,0.5792468358578541,0.0497815182653436,0.2430502171526641,0.2752353195006078,0.7833888969204101,8.799583583466429
221610,B,B,A,C,B,D,A,E,A,D,0.5217505299114019,0.7698116581543533,0.2765123982382411,0.3484368459460822,0.2752175569774439,0.6106685330684085,0.4200604944280813,0.3831598796856745,0.5821013583042178,0.7596825722942209,0.7838649745344359,0.7701727239138212,0.6232205147899658,0.5690451337101117,7.827675681142677
67732,B,A,A,C,B,D,A,E,C,O,0.4495663786772489,0.3616172189175376,-0.0485513636880489,0.6966338084196886,0.3110721889816198,0.3006006102031561,0.4278062303929458,0.8998642225850597,0.1623412892622153,0.8101857919091,0.8037244947246345,0.3323250714402054,0.7446172686970576,0.8096267972117066,9.259300815460904
289827,A,B,A,C,B,B,A,G,D,I,0.4598842949917656,0.8201053450781279,0.6125931416980043,0.6032319336720225,0.2775214911639023,0.1145213340884053,0.5845715131821491,0.4427657717553931,0.5451718791955957,0.6906266464175624,0.0518248931161561,0.3208574935535717,0.3691318484998413,0.3657223444277205,8.26743988722551
488985,A,B,B,C,B,B,A,E,A,L,0.4010799376212352,0.2320324308415004,0.5931253815829767,0.3877696282692425,0.5134938721771078,0.5214996885193408,0.4013907318541955,0.3018223529617764,0.4582208292113036,0.6031227054533809,0.0493145920628287,0.4416461207318407,0.2742687153416473,0.4708747247537111,6.943229444328985
235376,A,B,A,A,B,C,A,E,C,G,0.1670336433486361,0.6231849480726493,0.3189074268500988,0.5945714334000983,0.4762222312991112,0.0621703321654835,0.2833410578157276,0.6533721442461562,0.2770339633707041,0.4879682188051238,0.2986369982448605,0.4216676846555366,0.0162901771696059,0.5932436449568348,7.599594341257677
473953,A,A,A,C,B,D,A,E,C,M,0.4340138672185928,0.3071626790479427,0.3222823535255237,0.1688475897969517,0.9037077827910924,0.433432242650815,0.2900012556260077,0.5047378025516225,0.5686976027962309,0.2983784681650696,0.8752114367070662,0.3362412247845802,0.7487030631294442,0.4254448541251611,7.923014854491948
36557,A,A,A,A,B,C,A,E,C,I,0.7421600146533449,0.8866707009134498,0.5710673312908952,0.361591518724809,0.5259826878833948,0.1245678798764144,0.4476157614824903,0.3521821221372832,0.4336110053859971,0.3685341666122521,0.4377557184248939,1.03074211066477,0.2936196982163017,0.8378834595580062,8.406274785536956
