id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,target1,target2,target3
1339,A,B,A,C,A,D,A,E,A,F,0.7547926229314884,0.3495103905212767,0.3392613826747395,0.7183113673706437,0.2967266900894817,0.2252126074094505,0.5547034445608565,0.537787759942538,1.0160438036794228,0.4690724944197994,0.7605748472941651,0.6247145978810439,0.8014183653976381,0.2846419822936634,7.384651843274357,6.384651843274357,9.034651843274357
1342,A,A,A,D,B,D,A,E,C,G,0.4069768563902239,0.4284116849589356,0.6599734539104449,0.5448383357414193,0.2841443608319721,0.3331297148543439,0.3894561468379429,0.8798862847038921,0.4118360684854388,0.3240144922031697,0.2390764346202113,0.6099724418106254,0.1738011840357437,0.5850628582933476,8.832987980940578,7.832987980940578,10.482987980940578
1344,B,A,A,A,B,B,A,E,G,A,0.3961299024248761,0.3489727793865026,0.5822430293283797,0.7826341756054421,0.7810052168935651,0.3218659891824523,0.3268474527443161,0.8750557507801668,0.3370829922871912,0.4632136013652918,0.6710479980254902,0.7576676186870959,0.6371203570721453,0.7600688134100512,8.431433141391256,7.431433141391256,10.081433141391257
1348,A,B,A,C,B,B,A,E,G,G,0.6428255621309724,0.4199694266525035,0.448362475740018,0.4546673165511573,0.4041960463658936,0.4233007784458907,0.3472665969996965,0.362130263500465,0.3987737874221043,0.3933815880225744,0.369450777618711,0.2912262129837971,0.4170425668650774,0.7804434087712495,8.67972168479155,7.67972168479155,10.32972168479155
1350,A,A,A,C,B,B,A,E,A,G,0.6784437883769742,0.8412835082842954,0.28646463218413,0.5365409715841709,0.2872374306404802,0.5790354199650842,0.4457710510822575,0.8909891314988886,0.9591132943173564,0.4700577405348216,0.0500037827466661,0.6936914006295458,0.5082257531336236,0.381180325199322,8.162672247259362,7.162672247259362,9.812672247259362
1352,B,A,B,A,B,C,A,E,A,F,0.7406221798867864,0.3496505784027589,0.552844047939661,0.4539446612180229,0.2833914855727471,0.4199573905762611,0.8123210545160405,0.8706364131191733,0.6078615879124377,0.4638256270285567,0.6809867918736989,0.4065592064795859,0.2756063314320709,0.3371830813335895,7.886678066948557,6.886678066948557,9.536678066948557
1353,B,B,B,A,B,B,A,E,E,L,0.3984574377473281,0.1195856759722313,0.2886008870030218,0.1504485246689773,0.4373171120772378,0.7345739060706936,0.3461133607792482,0.4155756364351363,0.265563897419112,0.1414915240742985,0.0535155881418913,0.4409251476354708,0.2963581146524406,0.2744623860951513,7.0222339660741815,6.0222339660741815,8.672233966074181
1354,A,B,A,C,B,B,A,B,C,F,0.1052715668333783,0.5597192227116902,0.917647062949679,0.1402116315028539,0.6620231910324886,0.3534993011867707,0.4392626641831418,0.6176022719581069,0.3181819585890644,0.2517155742207532,0.7005127352627253,0.4360670731157941,0.1675981874372464,0.2656303209108313,7.36027154913158,6.36027154913158,9.01027154913158
1355,B,A,A,C,B,B,A,E,A,F,0.6107858937975732,0.3071427342413047,0.4236045734727102,0.457447208107914,0.286678553283593,0.5829082350146364,0.9947343014175524,0.6096449557296952,0.3939308705101369,0.4202551435481061,0.1328454869873629,0.4291941658169746,0.6374544008713922,0.2397734287117218,8.076386868591348,7.076386868591348,9.726386868591348
1356,A,A,A,A,B,D,A,E,C,F,0.5184377047999005,0.803786293072529,0.3559268696341323,0.3573200535617721,0.2928746364885701,0.5196787348897679,0.7776249302139997,0.5862875868136627,0.5506200813470365,0.4932101442477202,0.7433409371452671,0.651161897205499,0.2573010732996875,0.2139227574542341,8.196273950466137,7.1962739504661375,9.846273950466138
1358,A,B,A,C,B,B,A,E,G,G,0.473325740556987,0.7552705363648642,0.5952966539469255,0.3153878562910483,0.3094189743121854,0.4324837129754069,1.0330996580482914,0.351609825422517,0.4277240319373142,0.5169525940143814,0.732422081691124,0.5527422691258712,0.1849794768376785,0.2956321899334083,7.708152687786826,6.708152687786826,9.358152687786825
1359,A,A,B,A,B,B,A,E,C,G,0.6225252427291359,0.0056059804387864,0.9679563729547654,0.2856225431754832,0.9468463125500236,0.2394248132614248,0.4277887522206189,0.4181130110883763,0.261096804853159,0.3954120754712873,0.4455767746908173,0.2726460532380419,0.2127934010848262,0.4749079830462137,7.573823414601316,6.573823414601316,9.223823414601316
1360,A,B,B,C,B,B,A,E,C,I,0.4072272222865251,0.8635142320332747,0.5955606518339175,0.2832312975417507,0.2870786779519415,0.4512563310567719,0.3347483628218722,0.3459155469513399,0.2654988162069134,0.3139825676161146,0.082634232225432,0.1227752629708327,0.2036108607065149,0.7747825752930246,7.614392399682189,6.614392399682189,9.264392399682189
1361,B,A,A,C,B,D,A,D,A,O,0.7478677714500761,0.6285274209389934,0.3063133857809996,0.6958977779089116,0.6490176272578576,0.5999806045433977,0.5444842784977166,0.8117927246672914,0.5975157380326601,0.8401430123686111,0.6836241084598139,0.6191438807588749,0.6678437530312273,0.6518916168251767,7.963534003981847,6.963534003981847,9.613534003981847
1362,A,B,A,C,B,B,A,E,C,F,0.399185649163489,0.3550377533752794,0.6050811011683453,0.7028505424246198,0.2613604342503695,0.5894296214372164,0.6695307191507265,0.6632004511194205,0.3145174801188545,0.5901826217233356,1.049363961769503,0.1760074785145731,0.2999437042627037,0.4695522628155365,9.107183401408223,8.107183401408223,10.757183401408223
1363,B,A,A,C,B,C,A,E,G,I,0.7555420745909402,0.8305023590139553,0.4159068020089616,0.3168466593534805,0.615118055303938,0.8115308921450926,0.6835030454039519,0.3659112944940541,0.8887167073273559,0.1198181374661898,0.7476620064123041,0.4405832594103064,0.6820931356458907,0.7668258714949877,8.509018795625613,7.509018795625613,10.159018795625613
1367,A,A,A,C,B,D,A,E,A,I,0.6296015055399401,0.004285381255889,0.0005192938600802,0.6675676307510763,0.2811726325011004,0.8715432852417965,0.6527400559927207,0.5407271542644295,0.957793858226218,0.8294921707714503,0.9162408700722936,0.9821236045464644,0.7545352820527199,0.8169229802360808,7.563900428324154,6.563900428324154,9.213900428324154
1368,B,B,A,C,B,B,A,E,E,I,0.4288205049549729,0.6282879947381005,0.3864753961100759,0.8698375186446093,0.9655382569660504,0.3892676854177808,0.4558617333490032,0.2852029759965087,0.2929198441689642,0.2700337985986635,0.6639284276800913,0.3454556429890854,0.7533249371123409,0.2653464863618298,7.61369424571284,6.61369424571284,9.26369424571284
1370,A,B,B,C,B,B,A,E,C,I,0.4228303719529209,0.4955482937664339,0.4569162694259351,0.2706241127810194,0.8876744084881385,0.3859070985594845,0.4265397650120416,0.3139154837756469,0.3146081333911438,0.4024857157422185,0.4181932335042453,0.2907542841034548,0.2247167742781903,0.3186389069283085,7.818153924551116,6.818153924551116,9.468153924551116
1372,A,B,A,C,B,B,A,E,C,B,1.0527196905404026,0.2878031202432998,0.5237555060882755,0.4391890654917152,0.5158417322949139,0.4098508876806076,0.4935718551454061,0.6777847848821205,0.262424179322952,0.6703087753442839,0.5093711188404727,0.6406159872533563,0.2623238970986341,0.3804824506572035,7.166832026232487,6.166832026232487,8.816832026232486
1374,A,B,A,C,B,C,A,E,A,H,0.9892061679550816,0.3676639665525859,0.6556615573605664,0.8068085630399612,0.4926358737124256,0.3689203785885344,0.3349816901014327,0.8638903743008115,0.2810645793593581,0.2768787286573411,0.7433840438834218,0.4824889752764019,0.6029119646920662,0.7964035725785189,9.239884620527842,8.239884620527842,10.889884620527843
1375,B,B,A,C,B,D,B,D,A,O,0.7665661930247927,0.5976966213925161,0.1637687396210043,0.2141564506251198,0.2783561990640895,1.061642681438737,0.4258976246023825,0.8384166263861296,0.7356425489825147,0.8162836243762471,0.6814564143950815,0.6073698013510536,0.7580000136530374,0.4631957583843906,7.934671729129764,6.934671729129764,9.584671729129765
1376,A,A,A,C,B,D,A,E,A,A,0.5718512184680109,0.2973447297428819,1.033774038972395,0.5120799240175306,0.2747355563800595,0.5655444983161813,0.1468639102479781,0.8858290087979606,0.6097938287637681,0.2094664670872099,0.5045500841118147,0.6745158016805585,0.3865171245165136,0.6686523450561421,9.98374254952701,8.98374254952701,11.63374254952701
1377,B,B,A,A,B,B,A,E,G,O,0.2498063349480297,0.3033762723841499,0.5822522226320804,0.3982083737411291,0.9058723468880276,0.5146024103788112,1.0446060544509173,0.3102425569062559,0.2719626393117154,0.5225468683354041,0.2336274349927961,0.6626506757328393,0.6190727200106224,0.8255295055493178,7.941521908228903,6.941521908228903,9.591521908228902
1378,A,A,A,C,B,C,A,E,A,F,0.7433692949074399,0.425246860011007,0.5633512200865834,0.3508969316551608,0.4287476151012079,0.3528295366815218,0.4160108757928293,0.210997497947431,0.478982475554881,0.4284316103999485,0.3396415681918503,0.4327140782559658,0.6467398200887783,0.1526796778385129,9.01551862150112,8.01551862150112,10.66551862150112
1379,B,B,A,C,B,D,A,B,C,O,1.0012402956624564,0.3666949534925222,0.0141657235444765,0.7605914556888105,0.2755457588144691,0.7445706909880949,0.3450379236119518,0.4811528873825157,0.8591102832832029,0.7582028156552979,0.8305153268194758,0.6187040541727592,0.8998648093323163,0.2892233475504851,7.147263403224033,6.147263403224033,8.797263403224033
1380,B,A,A,C,B,B,A,E,E,I,0.2134039728578292,0.3052171445677824,0.7302696422290434,0.4688547146625676,0.958017210272056,0.5654327789258213,0.1712428796362765,0.3839989604172562,0.462293836002027,0.2909503210302504,0.5382554052206822,0.6536310162199501,0.2152412858448278,0.4804657474723248,8.840060278578553,7.840060278578553,10.490060278578554
1381,B,A,A,C,B,B,A,E,A,F,0.5409597908638579,0.3559101502058011,0.6213816673197119,0.4506479830291819,0.8314558098823371,0.3854851160405312,0.1518732727860573,0.2919762251788944,0.3858483852604075,0.2737219291056478,0.3865901784993539,0.3614354321377852,0.5176650660925607,0.8679655654743283,8.676542324233662,7.676542324233662,10.326542324233662
1383,A,B,B,C,B,B,A,E,E,F,0.5229508772942666,0.7287991282798759,0.915829523357374,0.1502566244112543,0.2854308646232929,0.0490317435386528,0.4295071822338265,0.8189226908215848,0.4868083622007249,0.3396825758125889,0.2940612181420337,0.2586314875180926,0.2995646871428952,0.2676708195741616,7.903237048188059,6.903237048188059,9.553237048188059
1384,A,A,A,C,B,B,A,E,E,F,0.5360590972344076,0.3053095863759886,0.4245949789613469,0.5296360523442276,0.7467226471594157,0.4202241018636916,0.5962231477159344,0.5288346594296661,0.2796672590449931,0.3430460989018375,0.7414179273473038,0.4107178634862037,0.2916378727376144,0.7315979044983699,7.032903097862017,6.032903097862017,8.682903097862017
1387,B,A,A,C,B,C,A,E,A,I,0.4980090144571071,0.3049317355164486,0.2520179645644953,0.1580757117964972,0.528637098945326,0.6203060581534585,1.023113816243615,0.2650661117489748,0.3045979657954127,0.1565993099674476,0.8053840043232736,0.5216311356636871,0.1935070059723714,0.7625982192856611,8.225600540827308,7.225600540827308,9.875600540827309
1388,A,B,A,C,B,D,A,E,E,A,0.1700893626041242,0.6404927558122124,0.4126536227018779,0.4711116077673768,0.2875443553910749,0.2606670964274982,0.3592387274376414,0.3131481248170684,0.5770334843711541,0.3327902947590361,0.6380036115169638,0.3715399886049592,0.4212733987451279,0.3018481879765832,10.356790018509514,9.356790018509514,12.006790018509514
1390,A,A,A,C,B,D,A,E,C,K,0.297841765242505,0.4297299080526925,0.4010584910309414,0.3326324693815868,0.7799448464589467,0.507090290035408,0.5001031758566967,0.3817584539135958,0.4965130097472248,0.3190013571492087,0.1511180949354322,0.2337094909797103,0.506226874346792,0.4214873586106906,7.491325803021596,6.491325803021596,9.141325803021596
1391,B,A,A,C,B,B,A,E,C,I,0.4766814122864345,0.3093304534667314,0.4097664137165322,0.2058052003102697,0.2760467993913687,0.3342259821280148,0.3408078109518413,0.6282898718551038,0.4388631243099425,0.1629739618762165,0.1179433700154377,0.4210571228745659,-0.0557843861766904,0.4494981974216793,7.742352790657379,6.742352790657379,9.392352790657378
1393,B,B,A,C,B,D,A,E,A,G,0.4481880963943876,0.8096964130678135,-0.0521749043076963,0.9268554554734648,0.5027794593301464,0.2807540290351204,0.4957401814994478,0.3096657944574633,0.5775810344475751,0.5980966463581319,0.2371459575236544,0.4413114535174749,0.9095667869800486,0.2480701513072637,8.725035435264878,7.7250354352648785,10.375035435264879
1395,B,B,A,C,B,D,A,D,A,B,0.9876217187517474,0.351558437638156,0.3214518248198079,0.4451165860143215,0.2838496130256087,0.5798251424444458,0.2816910275608144,0.8005636453911522,0.9654563943296562,0.8514031527386666,0.8552605064372755,0.6577514356997073,0.9723442017267078,0.8290560039030128,8.520950951631022,7.520950951631022,10.170950951631022
1396,A,B,B,C,B,B,A,E,C,L,0.4101920235010617,0.8366023545127749,0.60351860517099,0.3834978711368219,0.3248845081426483,0.3566946665610944,0.3820019634799665,0.4284298845251164,0.1194132507761584,0.2670373125143341,0.2325927144094922,0.34095505287217,0.3053653724636737,0.438585233729809,8.43164950490532,7.4316495049053195,10.08164950490532
1397,B,B,A,C,B,D,A,E,E,F,0.6324760575939663,0.712024959157371,0.1378933725618359,0.426670215322898,0.905612087285856,0.6130886174576962,0.4174133310530804,0.8166234027826941,0.4733220105422826,0.4647141466049973,0.7799712379833463,0.6029603512875206,0.757782116859148,0.2653863255025555,8.88760273573004,7.88760273573004,10.53760273573004
1399,B,B,A,C,C,D,A,E,E,B,0.2787205177988595,0.5558088334670849,0.4325689126612741,0.4478663954821337,0.3024837245679748,0.3282082157257908,0.2993977235254986,0.3499316112619766,0.5696883389688946,0.2689644821216704,0.2946250167711792,0.3712946051285846,0.2749973350779457,0.7613495610199243,8.496195574631246,7.496195574631246,10.146195574631246
1402,B,B,A,C,B,B,A,E,C,H,0.243549902148272,0.1576190918320303,0.7797635010828785,0.3944035194872008,0.3102221575063864,0.4196632294026192,0.3454799574030241,0.8974935805374393,0.5066627280146991,0.1220833235932944,0.2403059748226565,0.2946956600121915,0.399659841544025,0.8575927819416186,7.992869445983042,6.992869445983042,9.642869445983042
1404,A,A,A,C,B,C,A,E,C,O,0.5414677491228576,0.559768440981482,0.7278050968978526,0.1980116549474896,0.2798705878418031,0.5903509692132947,0.7987825433526122,0.3373325152713645,0.3742738750245877,0.3270848014916647,0.5065722136572788,0.3509118303680298,0.2042613515508715,0.7662069906369962,7.324569982664235,6.324569982664235,8.974569982664235
1407,A,A,A,C,B,D,A,E,A,F,1.0272972329331225,0.5625662883471125,0.3394499029989256,0.6825585561031419,0.2875597686521093,0.6682439609939518,0.3651439089287928,0.7248756617660479,0.6259717417259675,0.9147057688510444,0.7805113501341112,0.7122455388974573,0.7585639758681848,0.152327258676502,7.833411695399787,6.833411695399787,9.483411695399788
1408,B,A,A,C,B,B,A,E,C,B,0.4858915953807538,0.3011190821668792,0.7278667560268538,0.2266460660147961,0.2796506989720865,0.4220174630197381,0.3273242866914626,0.8526747673172466,0.3655574129823721,0.4538432557033034,0.3104796248083025,0.3849349202232826,0.1731799949276577,0.8096302531817964,8.96027874624999,7.96027874624999,10.61027874624999
1409,A,A,B,C,B,D,A,E,G,F,0.4154019844525284,0.0149999971422835,-0.0244710546034971,0.6982267166642702,0.4551756095101978,0.6639196090685457,0.4550143579162507,0.6923218668912327,0.6310146360726991,0.7818477607902861,0.1040907083996049,0.8621429461336121,0.5393650512971564,0.307698074299807,7.078427467825673,6.078427467825673,8.728427467825673
1410,B,B,A,C,B,B,A,E,C,N,0.4386602462356832,0.3537538879009564,0.952978253632724,0.3498339830653985,0.8223788309625374,0.7783764312196213,1.0302245402598948,0.315812085260611,0.6043751835176898,0.4196109141025328,0.1883210520000256,0.3641442274339557,0.5502499551437905,0.4795159332135615,8.895583189108331,7.895583189108331,10.545583189108331
1411,A,A,A,C,B,B,A,E,A,O,0.3993930810097027,0.5562709109887011,0.7337951063815766,0.4364645796900848,0.4722107010666046,0.0467331294552535,0.5790980003047739,0.3462629087594506,0.5612223036313593,0.6051844395264592,0.6496908716241439,0.3709418406109899,0.2974703185751807,0.6296432542331516,8.901441551350155,7.901441551350155,10.551441551350155
1412,A,B,A,C,B,B,A,E,E,B,0.3985371180239188,0.8771424119525366,0.4379622129091248,0.5981496020818313,0.9748172911950588,0.3455594827068594,0.4189098421942597,0.3851598860239063,0.2726920621583032,0.2052381520847164,0.049727192174846,0.436349978730542,0.6286355098157808,0.2829313669056767,8.460049011066383,7.460049011066383,10.110049011066383
1416,A,B,A,C,B,B,A,E,E,G,0.6435560843919601,0.8264446040706297,0.9781238753120391,0.2607747158310656,1.0036792233186156,0.4097124352663213,0.2953836019279301,0.2083753500903054,0.3556582115717168,0.5613993791371026,0.4372634075599908,0.3789291441190018,0.0562608576891305,0.2936508206036606,7.945426542044992,6.945426542044992,9.595426542044992
1417,B,A,A,C,B,B,A,E,A,M,0.3990773333357005,0.8254569604470854,0.3194202559045048,0.2552062456168815,0.7232898398375209,0.7283341355183464,0.5290213516111907,0.6639392887254094,0.209579179386398,0.1734428449075613,0.6736266876124772,0.6737061376260429,0.8059112345500619,0.864387375959318,8.03433836145681,7.034338361456809,9.68433836145681
1418,B,B,A,C,B,D,A,E,G,I,1.011401697577349,0.3665694526813507,0.2113474003366026,0.5863887558734893,0.4555544260898247,0.4099119357080471,0.8232926492320063,0.5176904958330614,0.5141855777772683,0.8157776744900208,0.6081951671422852,0.6621282855525171,0.8171765378127194,0.8194734904490524,8.978365594907466,7.978365594907466,10.628365594907466
1419,B,A,A,C,B,D,A,E,A,N,1.0192012885158457,0.6280462252372292,-0.0282048414187122,0.4726860486824082,0.2876590028303573,0.5413787515436574,0.4006585914729937,0.461896405656575,0.9750601676450844,0.4323827843917944,0.7509861801774292,0.616639302126842,-0.0569266072251343,0.8132798060762529,8.672014729160741,7.6720147291607415,10.322014729160742
1422,A,B,B,C,B,D,A,E,C,G,0.5568043155485782,0.3573255287452914,0.963988957967248,0.4454509272850667,0.7229992275515481,0.4612541762725843,0.3701487406398144,0.3433942050489485,0.4695266005183069,0.2870218597226917,0.7024599187299571,0.6373437345020263,0.9669672457287076,0.586511797419175,8.776436571827446,7.776436571827446,10.426436571827447
1424,B,A,A,A,B,C,A,E,D,J,0.6370034454789653,0.2318334848619131,0.7351926908601312,0.7104488753443549,0.2860080323572736,0.98709014004688,0.4788465315542497,0.4912871912625649,0.6088579379336324,0.4432149698427239,0.2949495649822942,0.1806666871141502,0.2407695206458585,0.1705185438631885,9.097137041983617,8.097137041983617,10.747137041983617
1425,B,B,A,A,B,B,A,E,E,F,0.4670417069181552,0.3310335205737821,0.4543197737527804,0.5901167895502114,0.2855329072755466,0.6821529358855719,0.4394197510263194,0.2963936855557825,0.9815242227911648,0.3337471432962237,0.3318556245773522,0.764834952152557,0.845794884628871,0.6144105485983211,9.0071389143289,8.0071389143289,10.6571389143289
1433,B,B,B,C,B,B,A,E,C,F,0.2262284801985556,0.4144897967711887,0.9721273555929738,0.3930843521355934,0.5066375524579968,0.4983356845047713,0.7047781199810264,0.2814798476318702,0.4141497736278754,0.4392401235206844,0.5367115367022403,0.3774886997282759,0.2759013853512676,0.5883048464683508,8.729586413036134,7.7295864130361345,10.379586413036135
1437,A,B,B,C,B,D,A,B,A,K,0.6754717129546033,0.6686367341042211,-0.0392760181037935,0.60074104636639,0.7161528434286735,0.7726562656398991,0.6134365027238708,0.5913094844360405,0.5990001695599936,0.3287587687333803,0.4082393534254356,0.3384827861263398,0.7381816985917053,0.4573622651233377,8.429748097236265,7.429748097236265,10.079748097236266
1438,B,A,A,C,B,B,A,E,A,F,0.4258658866619577,0.6254110943914143,0.8218696972711189,0.3433352408827525,0.2689794204371973,0.4303576710614913,0.5315924041866962,0.3774133714019974,0.275027566641758,0.1325661051649133,0.5850563715829621,0.5259666339573457,0.6329117078032379,0.4033428283152254,7.48534733878511,6.48534733878511,9.13534733878511
1440,A,A,A,A,B,B,A,E,C,A,0.7445114220548308,0.3585051599258581,0.5331929606255874,0.3193611485151724,0.4745488955961704,0.350147984210399,0.3349783040140901,0.3242470414897919,0.360172359797577,0.4092573860177637,0.3400370530999506,0.354984465654074,0.2777500284286964,0.5853106641996746,8.922726866012207,7.922726866012207,10.572726866012207
1441,A,B,A,C,B,D,A,E,E,A,0.6142800894192794,0.4178647302704954,0.1715437776628983,0.4736681190124832,0.6953570825354801,0.3158477916121544,0.3792002502147671,0.3482448437343711,0.321887243756339,0.4038331225352222,0.5107902832865017,0.4710461672126665,0.4215348426206565,0.7656658039209983,7.010639019858904,6.010639019858904,8.660639019858904
1442,B,A,A,C,D,B,A,E,E,G,0.2542267196015081,0.0477512286871554,0.6771130593295818,0.4173977459922882,0.7623653937488994,0.3386704763841854,0.4104023354241828,0.2845188819057507,0.8092350138591324,0.4688851826773687,0.3263302834524684,0.3856637244953217,0.3786701450701349,0.8654475282985695,8.062679734884517,7.062679734884517,9.712679734884517
1446,B,B,A,C,B,B,A,E,E,F,0.4856209737292325,-0.0362854857968664,0.7075942810989504,0.2452083834437965,0.902776115099454,0.4546482321571662,0.7025450157183228,0.2599639403365143,0.4784373938914595,0.5853730653904335,0.2283407576803649,0.382554465800943,0.2586939163804173,0.7606721301773239,8.204403283419921,7.204403283419921,9.854403283419922
1448,A,A,A,C,B,D,A,G,A,K,0.907716829512784,0.4203132194042515,-0.037124699270321,0.9365219757449728,0.2869299583135068,0.6136076035205752,0.3989833524812703,0.8637670422044877,0.6138849188377937,0.5938870729400719,0.4571890488640878,0.6322774018300166,0.5224134017528421,0.8927676353488263,7.21431648555266,6.21431648555266,8.86431648555266
1449,A,A,A,C,B,B,A,E,C,L,0.535751754205523,0.5546242451491292,0.6017903207248569,0.2336167183117192,0.6797355628693322,0.3722077489052032,0.4427613195100144,0.4931318030967816,0.3449655824828303,0.5715836323152569,0.6740821425706246,0.3451324758097061,0.1683071585405357,0.3803660389908348,8.538174937930755,7.538174937930755,10.188174937930755
1456,A,B,A,C,B,D,A,B,C,C,0.932245701688716,0.3105167287528791,0.2661921070570069,0.3821604315590728,0.7267787568772306,0.9589951444301036,0.3486159797365969,0.6850102298508518,0.5783637823304476,0.2920104373085626,0.6802150836848022,0.6553433871315076,0.756850803692478,0.7738808394290354,9.107326842797896,8.107326842797896,10.757326842797896
1458,B,B,A,C,C,D,A,E,A,H,0.9624435027033283,0.3500341622975337,0.3303707884849039,0.2104462981766516,0.2799900350571544,0.982132321548753,0.5589997469699169,0.8886042787242943,0.5848404677453396,0.8945412622830193,0.5385057368938587,0.4671695954398949,0.3441633538700843,0.2722624596048868,8.082800788574483,7.082800788574483,9.732800788574483
1460,B,A,A,C,B,D,A,E,G,I,0.7466257300448711,0.5563674139049688,0.2712942497153699,0.6997369583160471,0.8632278538222414,0.6752484469644281,0.4898999833813057,0.9967568095491964,1.0276792252187603,0.6891380417016861,0.6769139702519171,0.4286981270434907,0.9722627862135016,0.9029310781173416,7.512025256978531,6.512025256978531,9.16202525697853
1461,B,B,A,C,B,D,A,E,C,F,0.2869929723609528,0.493450000550214,0.3381315403787121,0.5927449232913151,0.4304844511310222,0.3134932460638431,0.5458949551551784,0.489845250048616,0.9245470922786037,0.2883944472879112,0.6045817262131615,0.5579258309304203,0.5050735344783923,0.6206044703568471,7.126362965213207,6.126362965213207,8.776362965213206
1462,A,B,A,C,B,D,A,E,G,F,1.0468185098557194,0.8068721226507803,-0.0154280744946304,0.4438097501737448,0.2767571697596466,0.9488525496252538,0.3627733952032446,0.8652267927838527,0.4508194824045197,0.8476618613102122,0.7551174086084351,0.4865551226388478,0.7389595643774729,0.7963590750248213,9.253566188038493,8.253566188038493,10.903566188038493
1463,A,B,A,C,B,B,A,E,E,A,0.5415682071720297,0.3088309458147607,0.6173506583645796,1.0394675496780326,0.2901348295550246,0.5333818384713266,0.2871307028698147,0.3156620398736151,0.2717557032118947,0.1209194697063982,0.1602218069391889,0.6364753656194884,0.2117503208803972,0.8678829763047479,7.62115159504263,6.62115159504263,9.27115159504263
1464,B,A,A,C,B,B,A,E,C,F,0.5510228353513481,0.4908036504773265,0.3617153600727291,0.7652642396724326,1.0089350745692212,0.3588569320507453,0.4375965918624651,0.7660737749013562,0.9460840762901191,0.313376248948377,1.034208777798007,0.2755753738283557,0.6918542205487337,0.8695804638258077,9.030773371182384,8.030773371182384,10.680773371182385
1465,A,B,B,C,B,B,A,E,E,L,0.49968264395577,0.2877588678090578,0.3014895319632274,0.4743896709302471,0.2768766482734339,0.5360258283021888,0.5029533093914872,0.90210204071211,0.5173223942456363,0.1563485843673506,0.0977954226060521,0.5530791474895005,0.3799599374230267,0.8311806668995099,7.541752186029482,6.541752186029482,9.191752186029483
1470,A,A,A,C,B,D,A,E,E,I,0.4107199595492198,0.3647449151126522,0.5056266263215993,0.2848188438554526,1.0193344195938334,0.4094762662291074,0.3531891833391377,0.8983471538221617,0.3887145177504839,0.2109779170036138,0.2290195088854933,0.2114658793350163,0.5340546229290308,0.6508498310735821,7.011884444397695,6.011884444397695,8.661884444397694
1471,A,B,B,C,B,B,A,E,C,L,0.5544290491057622,0.626161986194365,0.4967476630543429,0.9904369527637976,0.6006856107080207,0.367710946773772,0.4071749762522899,0.2870031089514798,0.3238697867799063,0.142973664699594,0.3837708875792709,0.1741709901736153,0.1750941876433069,0.8588262367476059,7.022197500320881,6.022197500320881,8.67219750032088
1473,B,B,B,C,B,A,A,E,A,I,0.3932887620408313,0.8191581178452255,0.5774831630186397,0.445495319320107,0.3468816644265097,0.0488770158078496,0.4186048990449325,0.397389691868024,0.3743776461155288,0.2944691034626321,0.6532107840063304,0.2676632460732905,0.1685609631723376,0.4376361761206306,8.93855115861129,7.93855115861129,10.58855115861129
1474,B,A,A,C,B,D,A,E,A,F,1.0312925341383696,0.3674265884676156,0.3836605690346157,0.5759141642860973,0.7359539646318732,0.5380201712352509,0.4020616300510148,0.7853462353670448,0.58000559305323,0.1414709739860143,0.9365647893118112,0.6539725174108846,0.6257121443042907,0.7738881206580412,7.974465060696832,6.974465060696832,9.624465060696831
1478,A,B,A,A,B,B,A,E,C,I,0.4872529732557371,0.367268750536604,0.5073051049961967,0.2245283479378989,0.2851368748400678,0.115850413420087,0.5283248895615722,0.8608439224473614,0.4492354115902281,0.8111232179280154,0.1291082567511025,0.3808384657939779,0.2782091207367277,0.4980612603262672,7.958683677359263,6.958683677359263,9.608683677359263
1479,B,B,A,C,B,B,A,E,E,N,0.0922204065510092,0.615376976970599,0.3242249708825453,0.2580227337834228,0.5415765149635128,0.3480783625863606,0.3338033807370186,0.3127190784442761,0.3993181375072059,0.2253625540038626,0.0816312489825459,0.4056762536129733,0.2354109300089399,0.4350547059639258,8.241198324945428,7.241198324945428,9.891198324945428
1480,A,A,A,C,B,B,A,E,C,G,0.5194599761381028,0.1073177863985937,0.7388602635897591,0.4683915560608459,0.2927382300987133,0.4756216511974452,0.2275543382080418,0.3769531424065548,0.2594750373392953,0.4142207437954768,0.1976712831670259,0.2791110547364425,0.3109080759274398,0.2854420221782577,8.014971223507622,7.014971223507622,9.664971223507623
1481,A,B,A,C,B,B,A,E,C,K,0.4763272386777002,0.8848825814888588,1.03162653542023,0.3093174708496078,0.2753949440333654,0.6203059423562481,0.299589776021797,0.2148345425815511,0.3787766495969161,0.1420194507592572,0.4297203499390004,0.4889248038403747,0.3726915358544109,0.2827723974091979,8.442582371499821,7.442582371499821,10.092582371499821
1482,A,B,A,C,B,B,A,D,E,I,0.5804700205217481,0.6126148057721995,0.4995954903120292,0.3702963398363301,0.5326655368108366,0.497666654350226,0.4710863011711864,0.5387949684877217,0.3893881237032591,0.5124161810327262,0.2860417915759413,0.4415611978551904,-0.0653985793874631,0.3338845129512636,7.688915497068941,6.688915497068941,9.33891549706894
